school_id,cn_name,en_name,tags,introduction,apply_requirements,objectives,language_requirements,curriculum,success_cases,country
德州农工大学,电气工程工程硕士,MEng in Electrical Engineering,"工科,电气电子","专业方向: 电气电子 项目类别: STEM 入学时间: 春季/秋季 项目时长: 30学分 项目学费: 54,000美元",,,{{ per_lang.name }},,,us,德州农工大学_电气工程工程硕士.json
埃默里大学,卫生政策与卫生服务研究公共卫生科学硕士,MSPH in Health Policy and Health Services Research,"社科,公共卫生","专业方向: 公共卫生 入学时间: 秋季 项目时长: 2年 项目学费: 80,000美元 平均G: V:159,Q:159,AW: 4.29",GPA 达到3.32以上国际生需在5月1号之前提交申请,,{{ per_lang.name }},,,us,埃默里大学_卫生政策与卫生服务研究公共卫生科学硕士.json
杜克大学,经济学硕士,MA Economics,"商科,经济",专业方向: 经济 项目类别: STEM 入学时间: 秋季 项目时长: 30学分 项目学费: 28950美元/学期 项目规模: 60人 平均成绩: 3.7,修过微观经济学、宏观经济学、计量经济学、计算方法、计算机科学、数学和/或统计学相关课程；修过顶点课程1门(3学分)且获得B级以上的成绩,,{{ per_lang.name }},,,us,杜克大学_经济学硕士.json
布朗大学,社会数据分析理学硕士,MS in Social Data Analytics,"社科,公共政策与事务",专业方向: 公共政策与事务 入学时间: 秋季 项目时长: 8门课 项目学费: 7835美元/课,,,{{ per_lang.name }},,,us,布朗大学_社会数据分析理学硕士.json
乔治城大学,生物统计学硕士,Master of Science in Biostatistics,"理科,数学",专业方向: 数学 入学时间: 秋季 项目时长: 17个月 项目学费: 27360美元/学期,"本科3.0以上,统计学、多变量微积分和线性代数基础课程。",,{{ per_lang.name }},,,us,乔治城大学_生物统计学硕士.json
弗吉尼亚大学,机械和航空航天工程硕士,MS in Mechanical and Areospace Engineering,"工科,机械工程",专业方向: 机械工程 入学时间: 春季/秋季 项目时长: 24学分 项目学费: 1753美元/学分,,,{{ per_lang.name }},,,us,弗吉尼亚大学_机械和航空航天工程硕士.json
华盛顿大学,商业分析硕士,MS in Business Analytics,"商科,商业分析",专业方向: 商业分析 项目类别: STEM 入学时间: 夏季 项目时长: 1年 项目学费: 52400美元/年 平均成绩: 3.5,"Self-Review of Qualifications: Math, Probability and Statistics Information Technology/Systems Programming Languages (e.g. R, Python, SQL) MS Excel Data and Database Management",,{{ per_lang.name }},,,us,华盛顿大学_商业分析硕士.json
伊利诺伊大学香槟分校,土木工程理学硕士,MS in Civil Engineering,"工科,土木工程",专业方向: 土木工程 入学时间: 秋季/春季 项目时长: 32-36学分 项目学费: 36798美元/学年,GPA 至少3.0（B等级）,,{{ per_lang.name }},,,us,伊利诺伊大学香槟分校_土木工程理学硕士.json
耶鲁大学,环境设计学硕士,Master of Enviormental Design,"社科,建筑","专业方向: 建筑 入学时间: 秋季 项目时长: 2年 项目学费: 57,878美元/年",需要有建筑学或相关学科研究生或本科学位的申请人申请。,,{{ per_lang.name }},,,us,耶鲁大学_环境设计学硕士.json
纽约大学,公共健康政策与管理硕士,MPA in Health Policy and Management,"社科,公共卫生","专业方向: 公共卫生 入学时间: 春季/秋季 项目时长: 2年 项目学费: 46,777美元","建议申请者提前提交申请,因为全年的录取竞争激烈可能需要提交一分钟视频,上传视频链接",,{{ per_lang.name }},,,us,纽约大学_公共健康政策与管理硕士.json
密歇根州立大学,广告学与公共关系文学硕士,MA in Advertising&Public Relations,"社科,媒体与传播","专业方向: 媒体与传播 入学时间: 秋季/春季 项目时长: 30学分 项目学费: 1,654美元/学分",GPA3.25,,{{ per_lang.name }},,,us,密歇根州立大学_广告学与公共关系文学硕士.json
康奈尔大学,土木与环境工程理学硕士,MS Civil and Environmental Engineering,"工科,土木工程",专业方向: 土木工程 入学时间: 秋季/春季 项目时长: 2年 项目学费: 29500美元,,,{{ per_lang.name }},,,us,康奈尔大学_土木与环境工程理学硕士.json
麻省理工学院,运筹学理学硕士,MS in Operations Research,"理科,数学",专业方向: 数学 入学时间: 秋季 项目时长: 2年 项目学费: 27755美元/学期 项目规模: 8-12人人,,,{{ per_lang.name }},,,us,麻省理工学院_运筹学理学硕士.json
佐治亚理工学院,全球媒体与文化硕士,Master's in Global Media and Cultures,"社科,传播",专业方向: 传播 入学时间: 秋季 项目时长: 1年 项目学费: 约19000美元/学期,具备相关专业课程知识以及研究兴趣,,{{ per_lang.name }},,,us,佐治亚理工学院_全球媒体与文化硕士.json
范德堡大学,市场营销硕士,Master of Marketing,"商科,市场营销",专业方向: 市场营销 入学时间: 夏季 项目时长: 10个月 项目学费: 60750美元 项目规模: 44人 平均成绩: 3.55 平均G: 305 男女比例: 32:68 就业比例: 92% 平均起薪: 63166美元,,,{{ per_lang.name }},,,us,范德堡大学_市场营销硕士.json
西北大学（美国）,工商管理硕士,MBA,"商科,工商管理",专业方向: 工商管理 项目类别: STEM 入学时间: 秋季 项目时长: 2年 项目学费: 81015美元/年 平均成绩: 3.7,不需要前置学习过商业或经济学内容（一年制加速MBA除外），不过鼓励学生在入学前完成微积分和统计学的入门课程,,{{ per_lang.name }},,,us,西北大学（美国）_工商管理硕士.json
南加州大学,应用数据科学硕士,Master of Science in Applied Data Science,"理科,数据科学",专业方向: 数据科学 入学时间: 春季/秋季 项目时长: 32学分 项目学费: 2148美元/学分,GPA 至少达到 3.0,,{{ per_lang.name }},,,us,南加州大学_应用数据科学硕士.json
密歇根大学安娜堡分校,土木与环境工程理学硕士,MSE in Civil and Environmental Engineering,"工科,环境工程","专业方向: 环境工程 入学时间: 秋季 项目时长: 30学分 项目学费: 52098美元/年 平均成绩: 3.56 平均G: Q165, V156, AW3.8",,,{{ per_lang.name }},,,us,密歇根大学安娜堡分校_土木与环境工程理学硕士.json
纽约大学,计算机工程硕士,MS in Computer Engineering (Tandon),"工科,计算机",专业方向: 计算机 入学时间: 春季/秋季 项目时长: 30学分 项目学费: 2040美元/学分,GPA 至少达到 3.0,,{{ per_lang.name }},,,us,纽约大学_计算机工程硕士.json
密歇根大学安娜堡分校,计算机科学与工程硕士,MSE in Computer Science and Engineering,"工科,计算机",专业方向: 计算机 入学时间: 秋季 项目时长: 30学分 项目学费: 26480美元/学期 平均成绩: 3.5,,,{{ per_lang.name }},,,us,密歇根大学安娜堡分校_计算机科学与工程硕士.json
斯蒂文斯理工学院,电气工程硕士,MS in Electrical Engineering,"工科,电气电子",专业方向: 电气电子 项目类别: STEM 入学时间: 春季/秋季 项目时长: 30学分 项目学费: 40940美元/年,来自认证机构的学士学位，最低GPA为3.0,,{{ per_lang.name }},,,us,斯蒂文斯理工学院_电气工程硕士.json
凯斯西储大学,计算机科学理学硕士,MS in Computer Science,"工科,计算机",专业方向: 计算机 入学时间: 春季/秋季 项目时长: 30学分 项目学费: 25419美元/学期,1.学士学位：计算机科学与相关领域 2.GPA： B-average/班级排名前三分之一,,{{ per_lang.name }},,,us,凯斯西储大学_计算机科学理学硕士.json
佐治亚大学,人工智能硕士,MS in Artifical Intelligence,"工科,计算机","专业方向: 计算机 项目类别: STEM 入学时间: 秋季/春季 项目时长: 2年 项目学费: 12,593美元/学期",入学不需要特定的本科专业，但入学竞争很激烈，偏好具备一定的数学和计算机基础。该专业寻找在一个或多个相关领域(心理学、哲学、语言学、计算机科学、逻辑学、工程学等)有很强准备的学生，能够处理所有类型的学术工作(从人文学科到数学)，并具有出色的英语写作和口语能力,,{{ per_lang.name }},,,us,佐治亚大学_人工智能硕士.json
加州大学伯克利分校,两年制健康政策与管理硕士,Two-Year MPH in Health Policy and Management,"社科,公共卫生","专业方向: 公共卫生 入学时间: 秋季 项目时长: 两年 项目学费: 86,944 美元",GPA 达到3.0以上,,{{ per_lang.name }},,,us,加州大学伯克利分校_两年制健康政策与管理硕士.json
范德堡大学,人类发展咨询教育硕士,Human Development Counseling (M.Ed.),"社科,心理学","专业方向: 心理学 入学时间: 秋季 项目时长: 3年 项目学费: 41,832美元/年",,,{{ per_lang.name }},,,us,范德堡大学_人类发展咨询教育硕士.json
威斯康星大学麦迪逊分校,工业工程理学硕士-研究,MS in Industrial Engineering-Research,"工科,工业工程","专业方向: 工业工程 项目类别: STEM 入学时间: 秋季/夏季 项目时长: 30学分 项目学费: 36,000美元",申请人必须修过数理统计课程、计算机程序设计课程和三门工业工程入门课程。,,{{ per_lang.name }},,,us,威斯康星大学麦迪逊分校_工业工程理学硕士-研究.json
维克森林大学,管理学硕士,MS in Management,"商科,管理",专业方向: 管理 入学时间: 夏季 项目时长: 10个月 项目学费: 48474美元 项目规模: 126人 平均成绩: 3.34 平均G: 636/309 国际学生: 21% 男女比例: 55:45 就业比例: 96%,,,{{ per_lang.name }},,,us,维克森林大学_管理学硕士.json
伊利诺伊大学香槟分校,对外英语教学文学硕士,MA in Teaching English to Speakers of Other Languages (MATESOL),"社科,教育",专业方向: 教育 入学时间: 秋季 项目时长: 2年 项目学费: 28464美元/年,GPA 3.0以上 建议语言学、英语、外语或教育专业为本科专业,,{{ per_lang.name }},,,us,伊利诺伊大学香槟分校_对外英语教学文学硕士.json
哥伦比亚大学,管理科学与工程理学硕士,Master of Science in Management Science and Engineering,"工科,工程管理",专业方向: 工程管理 项目类别: STEM 入学时间: 秋季 项目时长: 36学分 项目学费: 81792美元,,,{{ per_lang.name }},,,us,哥伦比亚大学_管理科学与工程理学硕士.json
东北大学（美国）,商务和经济发展硕士,MS in Commerce and Economic Development,"商科,其他商科","专业方向: 其他商科 项目类别: STEM 入学时间: 秋季/春季/夏季/冬季 项目时长: 12-18个月 项目学费: 48,300美元/年",掌握商科或者经济学相关知识,,{{ per_lang.name }},,,us,东北大学（美国）_商务和经济发展硕士.json
加州大学洛杉矶分校,金融工程硕士,Master of Financial Engineering,"商科,金工金数",专业方向: 金工金数 项目类别: STEM 入学时间: 秋季 项目时长: 15个月 项目学费: 78470美元 项目规模: 80人 平均G: 166 就业比例: 94% 平均起薪: 103250美元,"强大的定量背景,包括线性代数、多元微积分、微分方程、数值方法和高级统计和概率课程,计算机编程 (e.g., C, Java, or Python), plus statistical and econometric modeling (e.g., R, SAS, STATA, or MATLAB)",,{{ per_lang.name }},,,us,加州大学洛杉矶分校_金融工程硕士.json
德州农工大学,管理信息系统理学硕士,MS in Management Information Systems,"商科,信息系统","专业方向: 信息系统 入学时间: 秋季 项目时长: 36学分 项目学费: 50,068美元 项目规模: 100人 平均成绩: GPA3.58 平均G: 317 就业比例: 78% 平均起薪: 88,235美元/年","程序设计课程(Java, c#， VB等，如istm250或istm601) 数据库管理课程(如ISTM 315或ISTM 615) 系统分析与设计课程(如ISTM 320或ISTM 620) 商业数据通讯课程(如istm310或istm610)",,{{ per_lang.name }},,,us,德州农工大学_管理信息系统理学硕士.json
南加州大学,公共政策数据科学硕士,Master of Science in Public Policy Data Science,"社科,公共政策与事务",专业方向: 公共政策与事务 入学时间: 秋季 项目时长: 36学分 项目学费: 1938美元/学分,"The MPPDS program requires a foundational background in statistics for all students. Incoming MPPDS students must complete three prerequisites: a college-level statistics course and two pre-semester program labs.一般来说,成功的申请者在本科学习中的平均成绩至少为 B,数学和分析课程的成绩很好,GRE 的量化成绩也很高。欢迎具有统计学、经济学、数学、社会学、公共管理、会计或金融学学士学位的学生申请。",,{{ per_lang.name }},,,us,南加州大学_公共政策数据科学硕士.json
